Season_End_Year.x,Squad,Comp.x,Player,Nation.x,Pos.x,Age,Born.x,MP_Playing.x,Starts_Playing.x,Min_Playing.x,Mins_Per_90_Playing.x,Gls,Ast,G_minus_PK,PK,PKatt,CrdY.x,CrdR.x,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected.x,npxG_Expected.x,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url.x,Season_End_Year.y,Comp.y,Nation.y,Pos.y,Born.y,Mins_Per_90.x,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected.y,npxG_Expected.y,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url.y,Season_End_Year.x.x,Comp.x.x,Nation.x.x,Pos.x.x,Born.x.x,Mins_Per_90.y,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url.x.x,Season_End_Year.y.y,Comp.y.y,Nation.y.y,Pos.y.y,Born.y.y,Mins_Per_90.x.x,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url.y.y,Season_End_Year.x.x.x,Comp.x.x.x,Nation.x.x.x,Pos.x.x.x,Born.x.x.x,Mins_Per_90.y.y,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int.x,Tkl+Int,Clr,Err,Url.x.x.x,Season_End_Year.y.y.y,Comp.y.y.y,Nation.y.y.y,Pos.y.y.y,Born.y.y.y,Mins_Per_90.x.x.x,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Url.y.y.y,Season_End_Year.x.x.x.x,Comp.x.x.x.x,Nation.x.x.x.x,Pos.x.x.x.x,Born.x.x.x.x,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Url.x.x.x.x,Season_End_Year.y.y.y.y,Comp.y.y.y.y,Nation.y.y.y.y,Pos.y.y.y.y,Born.y.y.y.y,Mins_Per_90.y.y.y,CrdY.y,CrdR.y,2CrdY,Fls,Fld,Off,Crs,Int.y,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url.y.y.y.y,Season_End_Year.x.x.x.x.x,Comp.x.x.x.x.x,Nation.x.x.x.x.x,Pos.x.x.x.x.x,Born.x.x.x.x.x,MP_Playing.y,Starts_Playing.y,Min_Playing.y,Mins_Per_90_Playing.y,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url.x.x.x.x.x,Season_End_Year.y.y.y.y.y,Comp.y.y.y.y.y,Nation.y.y.y.y.y,Pos.y.y.y.y.y,Born.y.y.y.y.y,Mins_Per_90,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,Url.y.y.y.y.y
2021,Betis,La Liga,Nabil Fekir,FRA,"MF,FW",27,1993,33,33,2622,29.1,5,6,4,1,3,5,1,0.17,0.21,0.38,0.14,0.34,7.5,5.2,5.3,10.5,0.26,0.18,0.44,0.18,0.36,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,5,84,23,27.4,2.88,0.79,0.05,0.17,21.2,9,1,3,7.5,5.2,0.06,-2.5,-1.2,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,1324,1167,157,40,6,239,53,56,81,22,34,2,1015,113,196,1109,169,13,12,2,1070,7,26,22,32,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,138,4.74,78,18,18,7,16,1,17,0.58,9,3,3,0,2,0,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,45,36,12,16,17,7,28,25,21,604,170,28.1,65,338,201,31,1,0,30,12,57,3,0,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,1771,3,105,857,933,124,1620,60,87,69,62,1,1403,7282,3874,220,73,34,67,95,1708,1342,78.6,199,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,33,2622,79,76.7,29.1,33,79,17,0,NA,0,1.64,38,37,1,0.03,0.15,37.2,30.2,7,0.24,0.98,https://fbref.com/en/players/bece776f/Nabil-Fekir,2021,La Liga,FRA,"MF,FW",1993,29.1,5,1,0,83,120,13,56,12,36,3,0,0,156,21,74,22.1,https://fbref.com/en/players/bece776f/Nabil-Fekir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Andrés Guardado,MEX,MF,33,1986,24,17,1318,14.6,1,0,1,0,0,4,0,0.07,0,0.07,0.07,0.07,0.4,0.4,0.5,0.9,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,1,11,5,45.5,0.75,0.34,0.09,0.2,23.2,0,0,0,0.4,0.4,0.03,0.6,0.6,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,799,782,17,11,2,121,37,6,1,0,1,0,575,87,137,667,77,33,5,3,673,1,14,16,13,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,23,1.57,21,0,0,0,1,1,1,0.07,1,0,0,0,0,0,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,29,16,12,12,5,8,24,33.3,16,202,52,25.7,72,101,29,15,4,0,11,22,51,23,1,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,922,37,211,602,175,8,908,9,11,81.8,9,0,650,3319,1794,76,21,1,13,15,693,635,91.6,24,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,24,1318,55,38.5,14.6,17,73,5,7,12,1,1.88,12,20,-8,-0.55,-0.89,16.5,14.2,2.3,0.16,0.24,https://fbref.com/en/players/ef322658/Andres-Guardado,2021,La Liga,MEX,MF,1986,14.6,4,0,0,23,16,0,6,22,16,0,0,0,163,21,23,47.7,https://fbref.com/en/players/ef322658/Andres-Guardado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Borja Iglesias,ESP,FW,27,1993,28,15,1411,15.7,11,0,6,5,5,2,0,0.7,0,0.7,0.38,0.38,7.7,3.9,0.5,4.4,0.49,0.03,0.52,0.25,0.28,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,11,34,10,29.4,2.17,0.64,0.18,0.6,16.8,0,5,5,7.7,3.9,0.12,3.3,2.1,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,271,246,25,0,1,69,5,6,1,0,0,0,176,57,38,47,180,21,0,2,202,1,3,13,9,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,24,1.53,15,1,0,3,4,1,6,0.38,2,0,0,1,3,0,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,1,0,0,0,1,0,6,0,6,228,52,22.8,17,108,103,11,3,0,8,5,6,13,0,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,434,17,28,217,205,82,404,8,22,36.4,8,1,253,842,371,23,9,5,42,21,654,308,47.1,90,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,28,1411,50,41.3,15.7,15,74,3,13,24,7,1.57,24,11,13,0.83,1.41,21.7,15.1,6.6,0.42,0.7,https://fbref.com/en/players/75645f0e/Borja-Iglesias,2021,La Liga,ESP,FW,1993,15.7,2,0,0,24,23,6,6,5,0,4,0,0,59,27,53,33.8,https://fbref.com/en/players/75645f0e/Borja-Iglesias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Joaquín,ESP,"FW,MF",39,1981,27,16,1291,14.3,2,6,2,0,0,2,0,0.14,0.42,0.56,0.14,0.56,1,1,2.5,3.5,0.07,0.18,0.24,0.07,0.24,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,2,12,6,50,0.84,0.42,0.17,0.33,15.5,0,0,0,1,1,0.08,1,1,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,753,674,79,23,1,104,25,36,43,5,21,2,558,86,109,43,671,15,13,2,605,2,20,22,23,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,47,3.28,35,9,1,1,1,0,8,0.56,6,2,0,0,0,0,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,7,5,2,4,1,3,12,25,9,152,35,23,33,76,43,18,1,0,17,14,21,10,0,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,878,10,85,376,476,42,802,20,35,57.1,22,2,619,3159,1870,109,42,7,20,18,784,662,84.4,80,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,27,1291,48,37.7,14.3,16,66,1,11,21,9,1.7,24,18,6,0.42,0.67,16,19.2,-3.3,-0.23,-0.39,https://fbref.com/en/players/4c5b14d2/Joaquin,2021,La Liga,ESP,"FW,MF",1981,14.3,2,0,0,11,13,2,36,14,5,0,0,0,80,14,21,40,https://fbref.com/en/players/4c5b14d2/Joaquin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Aïssa Mandi,ALG,DF,28,1991,28,27,2392,26.6,3,1,3,0,0,6,2,0.11,0.04,0.15,0.11,0.15,2.3,2.3,0.1,2.4,0.09,0.01,0.09,0.09,0.09,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,3,9,7,77.8,0.34,0.26,0.33,0.43,7.7,0,0,0,2.3,2.3,0.25,0.7,0.7,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,1496,1442,54,48,0,114,44,1,0,0,0,0,1236,121,139,145,1276,47,4,4,1378,1,11,14,8,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,8,0.3,7,0,0,1,0,0,1,0.04,0,0,0,1,0,0,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,30,20,21,9,0,8,14,57.1,6,163,60,36.8,102,52,9,34,16,2,18,33,63,118,0,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,1719,215,906,854,40,23,1665,2,3,66.7,2,0,1142,5002,2365,52,4,0,7,1,1236,1217,98.5,3,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,28,2392,85,69.9,26.6,27,89,25,1,1,5,1.57,37,31,6,0.23,0.75,35.1,30.6,4.4,0.17,0.51,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,2021,La Liga,ALG,DF,1991,26.6,6,2,1,17,16,3,1,33,20,0,1,0,216,56,28,66.7,https://fbref.com/en/players/fbd6378b/Aissa-Mandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Juan Miranda,ESP,DF,20,2000,22,18,1652,18.4,1,2,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,0.6,0.6,1.3,1.9,0.03,0.07,0.1,0.03,0.1,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,1,9,3,33.3,0.49,0.16,0.11,0.33,25.3,1,0,0,0.6,0.6,0.06,0.4,0.4,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,935,740,195,19,0,73,17,54,2,1,1,0,505,200,230,664,35,39,174,4,701,5,14,31,21,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,21,1.14,16,3,0,1,1,0,3,0.16,3,0,0,0,0,0,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,31,15,15,15,1,12,32,37.5,20,249,72,28.9,115,93,41,46,3,0,43,27,58,68,0,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,1150,51,311,582,293,22,959,5,11,45.5,6,1,570,1969,1129,64,21,0,9,12,722,640,88.6,28,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,22,1652,75,48.3,18.4,18,87,16,4,23,11,1.82,24,18,6,0.33,0.63,22.2,17.5,4.6,0.25,0.46,https://fbref.com/en/players/ead61f73/Juan-Miranda,2021,La Liga,ESP,DF,2000,18.4,4,0,0,26,23,1,54,27,15,0,0,0,123,33,42,44,https://fbref.com/en/players/ead61f73/Juan-Miranda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Álex Moreno,ESP,DF,27,1993,23,20,1786,19.8,0,2,0,0,0,4,0,0,0.1,0.1,0,0.1,0.8,0.8,2.1,2.8,0.04,0.1,0.14,0.04,0.14,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,0,11,3,27.3,0.55,0.15,0,0,18.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,1159,979,180,12,0,119,19,47,1,0,1,0,683,235,241,818,85,70,167,3,907,5,27,18,35,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,31,1.56,25,0,5,0,0,1,4,0.2,3,0,1,0,0,0,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,42,25,21,15,6,14,48,29.2,34,279,82,29.4,125,113,41,35,5,0,30,26,68,55,0,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,1393,81,424,695,355,41,1219,21,36,58.3,22,0,833,4185,2306,109,32,15,21,26,857,789,92.1,41,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,23,1786,78,52.2,19.8,20,86,17,3,22,13,1.39,27,32,-5,-0.25,-0.53,24.2,28.3,-4.2,-0.21,-0.47,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,2021,La Liga,ESP,DF,1993,19.8,4,0,0,27,26,0,47,26,25,0,1,0,247,21,26,44.7,https://fbref.com/en/players/16e9d0ea/Alex-Moreno,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Loren Morón,ESP,"FW,MF",26,1993,26,9,991,11,1,0,1,0,0,2,0,0.09,0,0.09,0.09,0.09,2.4,2.4,0.4,2.8,0.22,0.03,0.25,0.22,0.25,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,1,23,3,13,2.09,0.27,0.04,0.33,17.9,0,0,0,2.4,2.4,0.1,-1.4,-1.4,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,194,181,13,1,0,61,9,2,0,0,0,0,111,48,35,8,144,11,3,5,136,1,5,3,7,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,19,1.73,10,0,4,1,3,1,1,0.09,0,0,0,0,1,0,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,11,9,4,4,3,0,9,0,9,175,38,21.7,18,84,73,9,0,0,9,7,18,15,0,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,348,14,40,168,160,36,336,10,23,43.5,12,4,219,759,352,18,9,1,31,31,506,244,48.2,50,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,26,991,38,29,11,9,71,0,17,21,11,1.42,6,14,-8,-0.73,-1.02,8.5,14.6,-6.1,-0.56,-0.8,https://fbref.com/en/players/3aa4a3be/Loren-Moron,2021,La Liga,ESP,"FW,MF",1993,11,2,0,0,21,31,9,2,7,9,1,0,0,41,33,55,37.5,https://fbref.com/en/players/3aa4a3be/Loren-Moron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Joel Robles,ESP,GK,30,1990,18,18,1620,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,565,391,174,58,0,31,18,0,0,0,0,0,240,16,309,46,414,1,0,80,355,4,24,5,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,2,0.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,0,0,0,0,0,0,0,NA,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,595,495,588,7,0,0,423,0,0,NA,0,0,271,1324,682,0,0,0,0,0,259,257,99.2,0,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,1620,90,47.4,18,18,90,18,0,NA,20,1.61,25,25,0,0,0,20.8,21.2,-0.4,-0.02,-0.07,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,2,0,0,1,0,0,0,0,0,0,1,0,89,0,0,NA,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,18,1620,18,25,1.39,56,37,62.5,9,2,7,6,33.3,5,4,1,0,20,https://fbref.com/en/players/cda0b317/Joel-Robles,2021,La Liga,ESP,GK,1990,18,25,4,1,5,2,21.5,0.31,-1.5,-0.08,99,301,32.9,449,80,52.6,43,116,56,45.3,145,10,6.9,14,0.78,16.3,https://fbref.com/en/players/cda0b317/Joel-Robles
2021,Betis,La Liga,Guido Rodríguez,ARG,MF,26,1994,35,34,2864,31.8,1,0,1,0,0,10,0,0.03,0,0.03,0.03,0.03,1.7,1.7,0.7,2.4,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,1,30,9,30,0.94,0.28,0.03,0.11,19,0,0,0,1.7,1.7,0.06,-0.7,-0.7,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,1653,1593,60,53,3,233,59,4,1,1,0,0,1206,188,259,145,1368,97,6,4,1408,3,23,37,33,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,38,1.19,28,0,4,2,2,2,1,0.03,0,0,0,1,0,0,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,105,69,54,45,6,38,91,41.8,53,706,222,31.4,257,384,65,77,14,0,63,58,163,68,2,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,2037,105,558,1321,220,29,1985,28,33,84.8,29,0,1256,4827,1977,76,17,1,16,24,1333,1272,95.4,18,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,35,2864,82,83.7,31.8,34,84,25,1,16,0,1.54,37,45,-8,-0.25,-1.55,36.5,38.2,-1.7,-0.05,-0.41,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,2021,La Liga,ARG,MF,1994,31.8,10,0,0,70,48,0,4,58,69,0,1,0,351,57,41,58.2,https://fbref.com/en/players/34e393f2/Guido-Rodriguez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Betis,La Liga,Aitor Ruibal,ESP,"FW,MF",24,1996,28,21,1593,17.7,2,2,2,0,0,2,0,0.11,0.11,0.23,0.11,0.23,2.6,2.6,2.4,5,0.15,0.14,0.28,0.15,0.28,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,2,34,13,38.2,1.92,0.73,0.06,0.15,17.3,0,0,0,2.6,2.6,0.08,-0.6,-0.6,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,563,551,12,2,0,121,5,23,0,0,0,0,444,65,54,57,466,13,10,6,426,1,6,23,35,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,54,3.05,38,0,9,3,2,2,3,0.17,3,0,0,0,0,0,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,38,24,13,14,11,16,49,32.7,33,310,98,31.6,68,148,94,25,0,0,25,21,59,15,0,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,798,10,106,354,397,72,786,37,67,55.2,40,2,607,2784,1725,88,22,16,31,45,742,565,76.1,127,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,28,1593,57,46.6,17.7,21,68,2,7,22,8,1.5,17,25,-8,-0.45,-0.85,19.8,18.3,1.5,0.08,0.13,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,2021,La Liga,ESP,"FW,MF",1996,17.7,2,0,0,41,19,5,23,21,24,0,0,0,107,15,20,42.9,https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
